2025-10-31 19:02:37,367 - auth_scanner - INFO - Logging initialized. Scan log: c:\Users\vishal\Desktop\WEBSCAN_PRO\projects\auth_session\logs\scan_run_20251031_190237.log
2025-10-31 19:02:37,368 - auth_scanner - INFO - Raw events log: c:\Users\vishal\Desktop\WEBSCAN_PRO\projects\auth_session\logs\raw_login_events_20251031_190237.log
2025-10-31 19:02:37,368 - auth_scanner - INFO - Starting authentication scan for Dataset 1 generation...
2025-10-31 19:02:37,372 - auth_scanner - INFO - Loaded attack patterns from c:\Users\vishal\Desktop\WEBSCAN_PRO\projects\auth_session\data\attack_patterns.csv
2025-10-31 19:02:37,373 - auth_scanner - INFO - Columns found: ['pattern_id', 'description', 'attempt_rate', 'distributed_flag', 'notes']
2025-10-31 19:02:37,378 - auth_scanner - INFO - Generating normal traffic...
2025-10-31 19:02:37,378 - auth_scanner - INFO - Generating normal user traffic...
2025-10-31T19:02:37.380249 - {'timestamp': datetime.datetime(2025, 10, 31, 17, 28, 18, 154558), 'username': 'user_3', 'user_id': 'usr03', 'ip_address': '192.168.1.151', 'auth_result': 'failure', 'session_id': 'norm_sess_1226', 'user_agent': 'Browser_1', 'session_duration': 1150, 'response_time': 1.1775216507064334, 'request_size': 70, 'response_size': 1663, 'attempt_count_for_username': 2, 'attempt_count_from_ip': 3, 'time_since_last_attempt': 746, 'session_reused_flag': 0, 'password_correct_flag': 0, 'is_bruteforce_candidate': 0, 'is_anomalous': 0, 'failure_reason': 'bad_password'}
2025-10-31T19:02:37.402610 - {'timestamp': datetime.datetime(2025, 10, 31, 18, 6, 16, 606860), 'username': 'user_2', 'user_id': 'usr02', 'ip_address': '192.168.1.184', 'auth_result': 'success', 'session_id': 'norm_sess_5828', 'user_agent': 'Browser_1', 'session_duration': 2166, 'response_time': 1.4347149490125337, 'request_size': 69, 'response_size': 1530, 'attempt_count_for_username': 1, 'attempt_count_from_ip': 7, 'time_since_last_attempt': 3116, 'session_reused_flag': 0, 'password_correct_flag': 1, 'is_bruteforce_candidate': 0, 'is_anomalous': 0, 'failure_reason': ''}
2025-10-31T19:02:37.403730 - {'timestamp': datetime.datetime(2025, 10, 31, 17, 2, 37, 378222), 'username': 'user_9', 'user_id': 'usr09', 'ip_address': '192.168.1.123', 'auth_result': 'failure', 'session_id': 'norm_sess_1567', 'user_agent': 'Browser_1', 'session_duration': 2219, 'response_time': 0.6225163428818038, 'request_size': 73, 'response_size': 982, 'attempt_count_for_username': 3, 'attempt_count_from_ip': 1, 'time_since_last_attempt': 2909, 'session_reused_flag': 1, 'password_correct_flag': 0, 'is_bruteforce_candidate': 0, 'is_anomalous': 0, 'failure_reason': ''}
2025-10-31T19:02:37.403730 - {'timestamp': datetime.datetime(2025, 10, 31, 18, 42, 6, 693836), 'username': 'user_7', 'user_id': 'usr07', 'ip_address': '192.168.1.171', 'auth_result': 'success', 'session_id': 'norm_sess_5471', 'user_agent': 'Browser_1', 'session_duration': 3022, 'response_time': 0.2849587731747233, 'request_size': 71, 'response_size': 934, 'attempt_count_for_username': 3, 'attempt_count_from_ip': 5, 'time_since_last_attempt': 1699, 'session_reused_flag': 0, 'password_correct_flag': 1, 'is_bruteforce_candidate': 0, 'is_anomalous': 0, 'failure_reason': 'bad_password'}
2025-10-31T19:02:37.403730 - {'timestamp': datetime.datetime(2025, 10, 31, 18, 35, 24, 181535), 'username': 'user_3', 'user_id': 'usr03', 'ip_address': '192.168.1.180', 'auth_result': 'success', 'session_id': 'norm_sess_7360', 'user_agent': 'Browser_1', 'session_duration': 2544, 'response_time': 0.3967453612282916, 'request_size': 74, 'response_size': 1885, 'attempt_count_for_username': 3, 'attempt_count_from_ip': 5, 'time_since_last_attempt': 535, 'session_reused_flag': 1, 'password_correct_flag': 1, 'is_bruteforce_candidate': 0, 'is_anomalous': 0, 'failure_reason': ''}
2025-10-31T19:02:37.404989 - {'timestamp': datetime.datetime(2025, 10, 31, 18, 33, 30, 117058), 'username': 'user_2', 'user_id': 'usr02', 'ip_address': '192.168.1.173', 'auth_result': 'success', 'session_id': 'norm_sess_1398', 'user_agent': 'Browser_1', 'session_duration': 2309, 'response_time': 0.45644393043287335, 'request_size': 69, 'response_size': 1885, 'attempt_count_for_username': 4, 'attempt_count_from_ip': 4, 'time_since_last_attempt': 2185, 'session_reused_flag': 0, 'password_correct_flag': 1, 'is_bruteforce_candidate': 0, 'is_anomalous': 0, 'failure_reason': ''}
2025-10-31T19:02:37.404989 - {'timestamp': datetime.datetime(2025, 10, 31, 18, 28, 47, 297354), 'username': 'user_5', 'user_id': 'usr05', 'ip_address': '192.168.1.110', 'auth_result': 'success', 'session_id': 'norm_sess_2696', 'user_agent': 'Browser_1', 'session_duration': 540, 'response_time': 0.5473861985210053, 'request_size': 66, 'response_size': 1363, 'attempt_count_for_username': 1, 'attempt_count_from_ip': 2, 'time_since_last_attempt': 979, 'session_reused_flag': 0, 'password_correct_flag': 1, 'is_bruteforce_candidate': 0, 'is_anomalous': 0, 'failure_reason': ''}
2025-10-31T19:02:37.405996 - {'timestamp': datetime.datetime(2025, 10, 31, 17, 2, 37, 378222), 'username': 'user_6', 'user_id': 'usr06', 'ip_address': '192.168.1.111', 'auth_result': 'success', 'session_id': 'norm_sess_8418', 'user_agent': 'Browser_1', 'session_duration': 1273, 'response_time': 0.7589426631754621, 'request_size': 72, 'response_size': 1370, 'attempt_count_for_username': 1, 'attempt_count_from_ip': 6, 'time_since_last_attempt': 724, 'session_reused_flag': 1, 'password_correct_flag': 1, 'is_bruteforce_candidate': 0, 'is_anomalous': 0, 'failure_reason': ''}
2025-10-31T19:02:37.405996 - {'timestamp': datetime.datetime(2025, 10, 31, 17, 8, 19, 539070), 'username': 'user_5', 'user_id': 'usr05', 'ip_address': '192.168.1.174', 'auth_result': 'failure', 'session_id': 'norm_sess_7350', 'user_agent': 'Browser_1', 'session_duration': 1807, 'response_time': 1.317153245856647, 'request_size': 73, 'response_size': 1708, 'attempt_count_for_username': 3, 'attempt_count_from_ip': 4, 'time_since_last_attempt': 3121, 'session_reused_flag': 1, 'password_correct_flag': 0, 'is_bruteforce_candidate': 0, 'is_anomalous': 0, 'failure_reason': 'bad_password'}
2025-10-31T19:02:37.407011 - {'timestamp': datetime.datetime(2025, 10, 31, 18, 56, 35, 441723), 'username': 'user_2', 'user_id': 'usr02', 'ip_address': '192.168.1.157', 'auth_result': 'success', 'session_id': 'norm_sess_7771', 'user_agent': 'Browser_1', 'session_duration': 1040, 'response_time': 1.106225263466527, 'request_size': 68, 'response_size': 1161, 'attempt_count_for_username': 3, 'attempt_count_from_ip': 5, 'time_since_last_attempt': 3008, 'session_reused_flag': 0, 'password_correct_flag': 1, 'is_bruteforce_candidate': 0, 'is_anomalous': 0, 'failure_reason': ''}
2025-10-31T19:02:37.408363 - {'timestamp': datetime.datetime(2025, 10, 31, 17, 2, 37, 378222), 'username': 'user_8', 'user_id': 'usr08', 'ip_address': '192.168.1.187', 'auth_result': 'success', 'session_id': 'norm_sess_8947', 'user_agent': 'Browser_1', 'session_duration': 3389, 'response_time': 0.3328537766069205, 'request_size': 67, 'response_size': 1392, 'attempt_count_for_username': 3, 'attempt_count_from_ip': 4, 'time_since_last_attempt': 2739, 'session_reused_flag': 0, 'password_correct_flag': 1, 'is_bruteforce_candidate': 0, 'is_anomalous': 0, 'failure_reason': 'bad_password'}
2025-10-31T19:02:37.409372 - {'timestamp': datetime.datetime(2025, 10, 31, 17, 2, 37, 378222), 'username': 'user_3', 'user_id': 'usr03', 'ip_address': '192.168.1.130', 'auth_result': 'success', 'session_id': 'norm_sess_7447', 'user_agent': 'Browser_1', 'session_duration': 1263, 'response_time': 0.3877125707111081, 'request_size': 71, 'response_size': 1141, 'attempt_count_for_username': 2, 'attempt_count_from_ip': 5, 'time_since_last_attempt': 1362, 'session_reused_flag': 0, 'password_correct_flag': 1, 'is_bruteforce_candidate': 0, 'is_anomalous': 0, 'failure_reason': ''}
2025-10-31T19:02:37.409879 - {'timestamp': datetime.datetime(2025, 10, 31, 17, 2, 37, 378222), 'username': 'user_5', 'user_id': 'usr05', 'ip_address': '192.168.1.140', 'auth_result': 'failure', 'session_id': 'norm_sess_4429', 'user_agent': 'Browser_1', 'session_duration': 2485, 'response_time': 0.586172216911723, 'request_size': 66, 'response_size': 874, 'attempt_count_for_username': 4, 'attempt_count_from_ip': 1, 'time_since_last_attempt': 3190, 'session_reused_flag': 0, 'password_correct_flag': 0, 'is_bruteforce_candidate': 0, 'is_anomalous': 0, 'failure_reason': ''}
2025-10-31T19:02:37.411393 - {'timestamp': datetime.datetime(2025, 10, 31, 17, 45, 0, 333314), 'username': 'user_1', 'user_id': 'usr01', 'ip_address': '192.168.1.154', 'auth_result': 'success', 'session_id': 'norm_sess_5618', 'user_agent': 'Browser_1', 'session_duration': 1645, 'response_time': 1.4756863569086571, 'request_size': 68, 'response_size': 1039, 'attempt_count_for_username': 1, 'attempt_count_from_ip': 5, 'time_since_last_attempt': 2232, 'session_reused_flag': 0, 'password_correct_flag': 1, 'is_bruteforce_candidate': 0, 'is_anomalous': 0, 'failure_reason': 'bad_password'}
2025-10-31T19:02:37.412903 - {'timestamp': datetime.datetime(2025, 10, 31, 17, 45, 42, 847019), 'username': 'user_1', 'user_id': 'usr01', 'ip_address': '192.168.1.125', 'auth_result': 'success', 'session_id': 'norm_sess_2971', 'user_agent': 'Browser_1', 'session_duration': 1554, 'response_time': 1.481876811861552, 'request_size': 69, 'response_size': 938, 'attempt_count_for_username': 2, 'attempt_count_from_ip': 6, 'time_since_last_attempt': 2803, 'session_reused_flag': 1, 'password_correct_flag': 1, 'is_bruteforce_candidate': 0, 'is_anomalous': 0, 'failure_reason': ''}
2025-10-31T19:02:37.412903 - {'timestamp': datetime.datetime(2025, 10, 31, 17, 2, 37, 378222), 'username': 'user_9', 'user_id': 'usr09', 'ip_address': '192.168.1.194', 'auth_result': 'success', 'session_id': 'norm_sess_9637', 'user_agent': 'Browser_1', 'session_duration': 1420, 'response_time': 1.3998332022826994, 'request_size': 74, 'response_size': 838, 'attempt_count_for_username': 3, 'attempt_count_from_ip': 4, 'time_since_last_attempt': 2750, 'session_reused_flag': 0, 'password_correct_flag': 1, 'is_bruteforce_candidate': 0, 'is_anomalous': 0, 'failure_reason': ''}
2025-10-31T19:02:37.413925 - {'timestamp': datetime.datetime(2025, 10, 31, 17, 2, 37, 378222), 'username': 'user_6', 'user_id': 'usr06', 'ip_address': '192.168.1.109', 'auth_result': 'success', 'session_id': 'norm_sess_1551', 'user_agent': 'Browser_1', 'session_duration': 2242, 'response_time': 0.43259661237972, 'request_size': 66, 'response_size': 1510, 'attempt_count_for_username': 1, 'attempt_count_from_ip': 2, 'time_since_last_attempt': 1433, 'session_reused_flag': 0, 'password_correct_flag': 1, 'is_bruteforce_candidate': 0, 'is_anomalous': 0, 'failure_reason': 'bad_password'}
2025-10-31T19:02:37.413925 - {'timestamp': datetime.datetime(2025, 10, 31, 17, 2, 37, 378222), 'username': 'user_5', 'user_id': 'usr05', 'ip_address': '192.168.1.161', 'auth_result': 'success', 'session_id': 'norm_sess_9043', 'user_agent': 'Browser_1', 'session_duration': 3340, 'response_time': 0.2488147429879715, 'request_size': 73, 'response_size': 1192, 'attempt_count_for_username': 2, 'attempt_count_from_ip': 2, 'time_since_last_attempt': 1226, 'session_reused_flag': 0, 'password_correct_flag': 1, 'is_bruteforce_candidate': 0, 'is_anomalous': 0, 'failure_reason': ''}
2025-10-31T19:02:37.414931 - {'timestamp': datetime.datetime(2025, 10, 31, 17, 2, 37, 378222), 'username': 'user_5', 'user_id': 'usr05', 'ip_address': '192.168.1.105', 'auth_result': 'success', 'session_id': 'norm_sess_3544', 'user_agent': 'Browser_1', 'session_duration': 1230, 'response_time': 0.12503758729655762, 'request_size': 73, 'response_size': 889, 'attempt_count_for_username': 1, 'attempt_count_from_ip': 7, 'time_since_last_attempt': 641, 'session_reused_flag': 0, 'password_correct_flag': 1, 'is_bruteforce_candidate': 0, 'is_anomalous': 0, 'failure_reason': ''}
2025-10-31T19:02:37.414931 - {'timestamp': datetime.datetime(2025, 10, 31, 17, 3, 59, 756174), 'username': 'user_5', 'user_id': 'usr05', 'ip_address': '192.168.1.140', 'auth_result': 'failure', 'session_id': 'norm_sess_6226', 'user_agent': 'Browser_1', 'session_duration': 1423, 'response_time': 0.6928568015730003, 'request_size': 73, 'response_size': 1634, 'attempt_count_for_username': 3, 'attempt_count_from_ip': 5, 'time_since_last_attempt': 2276, 'session_reused_flag': 0, 'password_correct_flag': 0, 'is_bruteforce_candidate': 0, 'is_anomalous': 0, 'failure_reason': ''}
2025-10-31T19:02:37.415932 - {'timestamp': datetime.datetime(2025, 10, 31, 17, 2, 37, 378222), 'username': 'user_3', 'user_id': 'usr03', 'ip_address': '192.168.1.122', 'auth_result': 'success', 'session_id': 'norm_sess_9656', 'user_agent': 'Browser_1', 'session_duration': 3089, 'response_time': 0.4285533586024909, 'request_size': 66, 'response_size': 1049, 'attempt_count_for_username': 4, 'attempt_count_from_ip': 4, 'time_since_last_attempt': 1783, 'session_reused_flag': 0, 'password_correct_flag': 1, 'is_bruteforce_candidate': 0, 'is_anomalous': 0, 'failure_reason': 'bad_password'}
2025-10-31T19:02:37.418367 - {'timestamp': datetime.datetime(2025, 10, 31, 18, 1, 7, 326183), 'username': 'user_2', 'user_id': 'usr02', 'ip_address': '192.168.1.155', 'auth_result': 'success', 'session_id': 'norm_sess_9080', 'user_agent': 'Browser_1', 'session_duration': 764, 'response_time': 0.6904695057443422, 'request_size': 66, 'response_size': 998, 'attempt_count_for_username': 1, 'attempt_count_from_ip': 2, 'time_since_last_attempt': 3483, 'session_reused_flag': 0, 'password_correct_flag': 1, 'is_bruteforce_candidate': 0, 'is_anomalous': 0, 'failure_reason': ''}
2025-10-31T19:02:37.419887 - {'timestamp': datetime.datetime(2025, 10, 31, 18, 27, 27, 805045), 'username': 'user_9', 'user_id': 'usr09', 'ip_address': '192.168.1.102', 'auth_result': 'success', 'session_id': 'norm_sess_6965', 'user_agent': 'Browser_1', 'session_duration': 3173, 'response_time': 0.6638252108246345, 'request_size': 74, 'response_size': 1369, 'attempt_count_for_username': 3, 'attempt_count_from_ip': 4, 'time_since_last_attempt': 1429, 'session_reused_flag': 0, 'password_correct_flag': 1, 'is_bruteforce_candidate': 0, 'is_anomalous': 0, 'failure_reason': 'bad_password'}
2025-10-31T19:02:37.420403 - {'timestamp': datetime.datetime(2025, 10, 31, 17, 2, 37, 378222), 'username': 'user_7', 'user_id': 'usr07', 'ip_address': '192.168.1.127', 'auth_result': 'failure', 'session_id': 'norm_sess_3414', 'user_agent': 'Browser_1', 'session_duration': 1347, 'response_time': 0.46049896827038117, 'request_size': 68, 'response_size': 1289, 'attempt_count_for_username': 1, 'attempt_count_from_ip': 5, 'time_since_last_attempt': 3569, 'session_reused_flag': 0, 'password_correct_flag': 0, 'is_bruteforce_candidate': 0, 'is_anomalous': 0, 'failure_reason': ''}
2025-10-31T19:02:37.421413 - {'timestamp': datetime.datetime(2025, 10, 31, 17, 2, 37, 378222), 'username': 'user_3', 'user_id': 'usr03', 'ip_address': '192.168.1.190', 'auth_result': 'success', 'session_id': 'norm_sess_1826', 'user_agent': 'Browser_1', 'session_duration': 2754, 'response_time': 0.6398848463557428, 'request_size': 72, 'response_size': 1333, 'attempt_count_for_username': 1, 'attempt_count_from_ip': 2, 'time_since_last_attempt': 3582, 'session_reused_flag': 0, 'password_correct_flag': 1, 'is_bruteforce_candidate': 0, 'is_anomalous': 0, 'failure_reason': ''}
2025-10-31T19:02:37.421723 - {'timestamp': datetime.datetime(2025, 10, 31, 17, 2, 37, 378222), 'username': 'user_6', 'user_id': 'usr06', 'ip_address': '192.168.1.123', 'auth_result': 'success', 'session_id': 'norm_sess_9450', 'user_agent': 'Browser_1', 'session_duration': 2737, 'response_time': 1.066357531759686, 'request_size': 69, 'response_size': 1394, 'attempt_count_for_username': 3, 'attempt_count_from_ip': 1, 'time_since_last_attempt': 457, 'session_reused_flag': 1, 'password_correct_flag': 1, 'is_bruteforce_candidate': 0, 'is_anomalous': 0, 'failure_reason': ''}
2025-10-31T19:02:37.422486 - {'timestamp': datetime.datetime(2025, 10, 31, 17, 37, 41, 859449), 'username': 'user_7', 'user_id': 'usr07', 'ip_address': '192.168.1.137', 'auth_result': 'success', 'session_id': 'norm_sess_1755', 'user_agent': 'Browser_1', 'session_duration': 2370, 'response_time': 0.2701751360249111, 'request_size': 66, 'response_size': 1834, 'attempt_count_for_username': 3, 'attempt_count_from_ip': 1, 'time_since_last_attempt': 1041, 'session_reused_flag': 0, 'password_correct_flag': 1, 'is_bruteforce_candidate': 0, 'is_anomalous': 0, 'failure_reason': ''}
2025-10-31T19:02:37.422992 - {'timestamp': datetime.datetime(2025, 10, 31, 17, 2, 37, 378222), 'username': 'user_4', 'user_id': 'usr04', 'ip_address': '192.168.1.162', 'auth_result': 'success', 'session_id': 'norm_sess_1269', 'user_agent': 'Browser_1', 'session_duration': 2624, 'response_time': 0.6674076099111494, 'request_size': 72, 'response_size': 1598, 'attempt_count_for_username': 3, 'attempt_count_from_ip': 6, 'time_since_last_attempt': 3373, 'session_reused_flag': 0, 'password_correct_flag': 1, 'is_bruteforce_candidate': 0, 'is_anomalous': 0, 'failure_reason': 'bad_password'}
2025-10-31T19:02:37.424063 - {'timestamp': datetime.datetime(2025, 10, 31, 18, 40, 2, 480716), 'username': 'user_5', 'user_id': 'usr05', 'ip_address': '192.168.1.132', 'auth_result': 'success', 'session_id': 'norm_sess_9840', 'user_agent': 'Browser_1', 'session_duration': 1739, 'response_time': 0.17294493940751757, 'request_size': 66, 'response_size': 1607, 'attempt_count_for_username': 2, 'attempt_count_from_ip': 3, 'time_since_last_attempt': 404, 'session_reused_flag': 0, 'password_correct_flag': 1, 'is_bruteforce_candidate': 0, 'is_anomalous': 0, 'failure_reason': ''}
2025-10-31T19:02:37.424640 - {'timestamp': datetime.datetime(2025, 10, 31, 17, 2, 37, 378222), 'username': 'user_2', 'user_id': 'usr02', 'ip_address': '192.168.1.101', 'auth_result': 'success', 'session_id': 'norm_sess_9399', 'user_agent': 'Browser_1', 'session_duration': 3417, 'response_time': 0.6665000335427584, 'request_size': 71, 'response_size': 1746, 'attempt_count_for_username': 2, 'attempt_count_from_ip': 1, 'time_since_last_attempt': 3099, 'session_reused_flag': 0, 'password_correct_flag': 1, 'is_bruteforce_candidate': 0, 'is_anomalous': 0, 'failure_reason': ''}
2025-10-31T19:02:37.424640 - {'timestamp': datetime.datetime(2025, 10, 31, 17, 6, 22, 75798), 'username': 'user_2', 'user_id': 'usr02', 'ip_address': '192.168.1.184', 'auth_result': 'failure', 'session_id': 'norm_sess_4506', 'user_agent': 'Browser_1', 'session_duration': 2556, 'response_time': 0.17739007283395666, 'request_size': 67, 'response_size': 1315, 'attempt_count_for_username': 1, 'attempt_count_from_ip': 6, 'time_since_last_attempt': 418, 'session_reused_flag': 0, 'password_correct_flag': 0, 'is_bruteforce_candidate': 0, 'is_anomalous': 0, 'failure_reason': ''}
2025-10-31T19:02:37.425648 - {'timestamp': datetime.datetime(2025, 10, 31, 19, 1, 58, 549876), 'username': 'user_7', 'user_id': 'usr07', 'ip_address': '192.168.1.187', 'auth_result': 'success', 'session_id': 'norm_sess_8810', 'user_agent': 'Browser_1', 'session_duration': 1720, 'response_time': 0.6112155186358513, 'request_size': 71, 'response_size': 1818, 'attempt_count_for_username': 1, 'attempt_count_from_ip': 6, 'time_since_last_attempt': 2693, 'session_reused_flag': 1, 'password_correct_flag': 1, 'is_bruteforce_candidate': 0, 'is_anomalous': 0, 'failure_reason': ''}
2025-10-31T19:02:37.425648 - {'timestamp': datetime.datetime(2025, 10, 31, 17, 36, 40, 327972), 'username': 'user_8', 'user_id': 'usr08', 'ip_address': '192.168.1.119', 'auth_result': 'failure', 'session_id': 'norm_sess_9668', 'user_agent': 'Browser_1', 'session_duration': 532, 'response_time': 0.6232748488212779, 'request_size': 73, 'response_size': 1460, 'attempt_count_for_username': 3, 'attempt_count_from_ip': 1, 'time_since_last_attempt': 2365, 'session_reused_flag': 0, 'password_correct_flag': 0, 'is_bruteforce_candidate': 0, 'is_anomalous': 0, 'failure_reason': ''}
2025-10-31T19:02:37.426649 - {'timestamp': datetime.datetime(2025, 10, 31, 18, 45, 21, 261511), 'username': 'user_1', 'user_id': 'usr01', 'ip_address': '192.168.1.137', 'auth_result': 'success', 'session_id': 'norm_sess_6160', 'user_agent': 'Browser_1', 'session_duration': 2847, 'response_time': 0.26835012407811476, 'request_size': 69, 'response_size': 917, 'attempt_count_for_username': 2, 'attempt_count_from_ip': 7, 'time_since_last_attempt': 669, 'session_reused_flag': 0, 'password_correct_flag': 1, 'is_bruteforce_candidate': 0, 'is_anomalous': 0, 'failure_reason': 'bad_password'}
2025-10-31T19:02:37.426649 - {'timestamp': datetime.datetime(2025, 10, 31, 17, 54, 5, 780642), 'username': 'user_8', 'user_id': 'usr08', 'ip_address': '192.168.1.171', 'auth_result': 'success', 'session_id': 'norm_sess_1841', 'user_agent': 'Browser_1', 'session_duration': 1267, 'response_time': 0.6613980962046119, 'request_size': 73, 'response_size': 1290, 'attempt_count_for_username': 2, 'attempt_count_from_ip': 5, 'time_since_last_attempt': 1614, 'session_reused_flag': 0, 'password_correct_flag': 1, 'is_bruteforce_candidate': 0, 'is_anomalous': 0, 'failure_reason': ''}
2025-10-31T19:02:37.427653 - {'timestamp': datetime.datetime(2025, 10, 31, 17, 2, 37, 378222), 'username': 'user_6', 'user_id': 'usr06', 'ip_address': '192.168.1.164', 'auth_result': 'success', 'session_id': 'norm_sess_8512', 'user_agent': 'Browser_1', 'session_duration': 3361, 'response_time': 1.0923466991453255, 'request_size': 65, 'response_size': 1999, 'attempt_count_for_username': 1, 'attempt_count_from_ip': 6, 'time_since_last_attempt': 3016, 'session_reused_flag': 0, 'password_correct_flag': 1, 'is_bruteforce_candidate': 0, 'is_anomalous': 0, 'failure_reason': ''}
